dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,num_seeds_total,num_seeds_valid,num_seeds_invalid,num_seeds,threshold_mode,threshold_calibration_method,auroc_mean,auroc_std,auroc_median,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_median,auprc_min,auprc_max,best_point_f1_mean,best_point_f1_std,best_point_f1_median,best_point_f1_min,best_point_f1_max,event_precision_mean,event_precision_std,event_precision_median,event_precision_min,event_precision_max,event_recall_mean,event_recall_std,event_recall_median,event_recall_min,event_recall_max,event_f1_mean,event_f1_std,event_f1_median,event_f1_min,event_f1_max,false_positive_events_mean,false_positive_events_std,false_positive_events_median,false_positive_events_min,false_positive_events_max,num_synthetic_windows_mean,num_synthetic_points_mean,num_rejected_synthetic_windows_mean,metrics_valid_partial,metrics_valid_all
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.1,5,5,0,5,oracle_val,validation_best_f1,0.5764164504509113,0.037316316993354345,0.5637480759638318,0.5287099880122137,0.6246065470821804,0.09611923837896923,0.05361334939971796,0.08135849101814227,0.03800336664801684,0.1978740658076552,0.10617335124495901,0.05558498217844115,0.12670034978624173,0.037188208616780044,0.1865904365904366,0.07925427861991649,0.0501481311398817,0.0705521472392638,0.03064066852367688,0.16666666666666666,0.09802051303214096,0.10360280475210812,0.02097902097902098,0.0035714285714285713,0.23404255319148937,0.04421761626305516,0.03446595458743143,0.02824858757062147,0.006993006993006993,0.10623556581986143,176.6,135.35819147728,180.0,5.0,348.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,oracle_val,validation_best_f1,0.576749992616735,0.03402029902922002,0.5762703537079004,0.5238611236238623,0.6214614006377632,0.10545630045325087,0.053013283782558304,0.09687468788855233,0.03779175607978031,0.20122173622585732,0.11282072980736117,0.05164429258192814,0.12903225806451613,0.053297199638663056,0.18575249209822514,0.08152564102564101,0.06032882173897387,0.0625,0.038461538461538464,0.2,0.1050613977550527,0.12046063652913594,0.02097902097902098,0.0035714285714285713,0.2978723404255319,0.041904663900530076,0.03406381139977449,0.027522935779816512,0.007017543859649123,0.0948081264108352,168.2,142.6918357860743,144.0,4.0,350.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.1,5,5,0,5,oracle_val,validation_best_f1,0.6042873198367132,0.04872987590497874,0.5929223613804157,0.5463211699609848,0.67603698649264,0.09606028542840198,0.053270201413290245,0.08189890469899908,0.03928824957893748,0.19707221673854708,0.10272880215781917,0.02502973911836935,0.09287198482247719,0.06953945976444037,0.14238952536824878,0.059771601769256145,0.039518640301864076,0.04030226700251889,0.01607142857142857,0.12994350282485875,0.11004131921353758,0.07320352025488787,0.14953271028037382,0.009933774834437087,0.19148936170212766,0.058557251647564444,0.045827095851360994,0.03703703703703704,0.01749271137026239,0.1451104100946372,304.4,168.11258132572948,308.0,38.0,551.0,162.8,3008.0,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.1,5,5,0,5,oracle_val,validation_best_f1,0.6148887583746458,0.048944337968028294,0.6008179518457979,0.5418712391438638,0.6881374691120316,0.11060261889997833,0.06433181872826188,0.09233647236936672,0.038585816053853195,0.2316975048588152,0.1175701612143385,0.040019174496044814,0.11970074812967581,0.0668076109936575,0.1716833890746934,0.11122251004800117,0.05627776859117432,0.08196721311475409,0.03951890034364261,0.1875,0.14825374493424964,0.18227370976854118,0.029801324503311258,0.010714285714285714,0.48936170212765956,0.059091529906486605,0.03241076898227198,0.05056179775280898,0.020270270270270268,0.11396011396011395,184.2,200.79980079671392,80.0,13.0,559.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05117443605215509,0.02097654698592445,0.06528923857651549,0.012498301861160169,0.06649616368286446,0.13843674534059652,0.2057943238454346,0.041916167664670656,0.0,0.5454545454545454,0.0449871295210579,0.030560808848790953,0.052980132450331126,0.0,0.0851063829787234,0.036879099195300566,0.022804783513366452,0.041237113402061855,0.0,0.06666666666666667,118.4,101.46250538992224,160.0,1.0,264.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05691599503498327,0.0537890451696627,0.032217308907138344,0.0,0.14814814814814814,0.0996480519980362,0.15076852160376727,0.029411764705882353,0.0,0.4,0.05140141949075301,0.06196592153033577,0.029801324503311258,0.0,0.1702127659574468,0.03665090520154597,0.031201005541356488,0.034285714285714294,0.0,0.0888888888888889,115.8,107.7949906071706,66.0,5.0,273.0,1.4,62.0,80.0,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05852942671225246,0.02591190465340814,0.05542809469183439,0.018581523161476054,0.08764510779436152,0.04642459836735475,0.012067906324990973,0.04504504504504504,0.028469750889679714,0.06521739130434782,0.060087843235974804,0.058053164113133875,0.033112582781456956,0.010714285714285714,0.1702127659574468,0.03747100573624784,0.01208807084779757,0.03816793893129771,0.017751479289940832,0.0509090909090909,157.4,79.9264662048811,161.0,55.0,273.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05117443605215509,0.02097654698592445,0.06528923857651549,0.012498301861160169,0.06649616368286446,0.13843674534059652,0.2057943238454346,0.041916167664670656,0.0,0.5454545454545454,0.0449871295210579,0.030560808848790953,0.052980132450331126,0.0,0.0851063829787234,0.036879099195300566,0.022804783513366452,0.041237113402061855,0.0,0.06666666666666667,118.4,101.46250538992224,160.0,1.0,264.0,81.4,1504.0,0.0,False,True
TSB-UAD-Public-v2,lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.0644418415041055,0.025440465611149377,0.07831245880026368,0.018870431893687707,0.08592098845716144,0.062471958124132046,0.042818439061481174,0.08108108108108109,0.0,0.12121212121212122,0.04303022115266726,0.06394487027808604,0.013245033112582781,0.0,0.1702127659574468,0.025135395771676332,0.016336937435142022,0.02388059701492537,0.0,0.04953560371517028,80.0,96.38049595224129,34.0,1.0,268.0,162.8,3008.0,0.0,False,True
TSB-UAD-Public-v2,lof,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.1,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.03518508653048444,0.04664171317802879,0.018453541260558804,0.0,0.12525458248472504,0.05793292340062759,0.08793058474390882,0.028368794326241134,0.0,0.2318840579710145,0.04686972601866219,0.06527287013578535,0.006993006993006993,0.0,0.1702127659574468,0.03032443965716817,0.03550230323181379,0.011299435028248588,0.0,0.09169054441260745,79.6,100.58349765244793,53.0,0.0,274.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.1,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,81.4,1504.0,0.0,False,True
