detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,threshold,threshold_mode,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,split_seed
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.7447148714507723,synthetic_separation,0.1916829547752241,0.6149663321485571,11606.181376845798,-11605.56641051365,1
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.02097941579826918,synthetic_separation,0.0057346372087407945,0.08638267325722951,39881.55925092369,-39881.47286825043,1
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.3829875438277489,synthetic_separation,0.24211884717015916,3.061178027391346,14147.578004256737,-14144.516826229345,1
cnn,real_only,real_only,fixed_policy,False,1020310.4231957941,synthetic_separation,,,126236.01577104173,,1
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,4562506.210194924,synthetic_separation,0.3775862068965517,428015445562410.9,126236.01577104173,428015445436174.9,1
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,synthetic_separation,0.1453847351216728,25.922226770662665,126236.01577104173,-126210.09354427106,1
cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,synthetic_separation,0.1453847351216728,0.5907783128525438,126236.01577104173,-126235.42499272888,1
cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,1.3204049274013832,synthetic_separation,0.00687799043062201,0.9763060704241359,126236.01577104173,-126235.0394649713,1
cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.0,synthetic_separation,0.1453847351216728,25.922226770662665,126236.01577104173,-126210.09354427106,1
timesnet,real_only,real_only,fixed_policy,False,1133953.0785860794,fp_aware_synthetic_separation,,,126141.63507681595,,1
timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,4325878.823119523,fp_aware_synthetic_separation,0.2841929103909935,468012048414313.6,126141.63507681595,468012048288172.0,1
timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,1133953.0785860794,fp_aware_synthetic_separation,,1995.0547501546716,126141.63507681595,-124146.58032666128,1
timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,1133953.0785860794,fp_aware_synthetic_separation,,1815.358189399874,126141.63507681595,-124326.27688741607,1
timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,1133953.0785860794,fp_aware_synthetic_separation,,1483.0777255326445,126141.63507681595,-124658.5573512833,1
timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,1133953.0785860794,fp_aware_synthetic_separation,,1995.0547501546716,126141.63507681595,-124146.58032666128,1
internal_classifier,real_only,real_only,fixed_policy,False,0.4169065972248611,oracle_val,0.18035303146584802,,,,2
internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.17372017465213335,oracle_val,0.19315486275838697,,,,2
internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.23234883769326686,oracle_val,0.1953551912568306,,,,2
internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.23119577779737024,oracle_val,0.1976112920738328,,,,2
internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.4169065972248611,oracle_val,0.18035303146584802,,,,2
internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.23234883769326686,oracle_val,0.1953551912568306,,,,2
iforest,real_only,real_only,fixed_policy,False,0.8509806946577452,synthetic_separation,,,0.46743536309461536,,2
iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.2981964105386568,synthetic_separation,0.1177807771542232,0.3824978918682136,0.46743536309461536,-0.08493747122640177,2
iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.298223101357279,synthetic_separation,0.054748432482030894,0.3480178882033751,0.46743536309461536,-0.11941747489124027,2
iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.298223101357279,synthetic_separation,0.06591401528110388,0.34537051540571384,0.46743536309461536,-0.12206484768890152,2
iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.8509806946577452,synthetic_separation,,,0.46743536309461536,,2
iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.298223101357279,synthetic_separation,0.06591401528110388,0.34537051540571384,0.46743536309461536,-0.12206484768890152,2
ocsvm,real_only,real_only,fixed_policy,False,17204.90668859753,fp_aware_synthetic_separation,,,1683.826136769189,,2
ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,17204.90668859753,fp_aware_synthetic_separation,,0.021313135257027917,1683.826136769189,-1683.8048236339318,2
ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,17204.90668859753,fp_aware_synthetic_separation,,0.0,1683.826136769189,-1683.826136769189,2
ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,17204.90668859753,fp_aware_synthetic_separation,,0.0,1683.826136769189,-1683.826136769189,2
ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,17204.90668859753,fp_aware_synthetic_separation,,,1683.826136769189,,2
ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,17204.90668859753,fp_aware_synthetic_separation,,0.0,1683.826136769189,-1683.826136769189,2
lof,real_only,real_only,fixed_policy,False,4996586808006.885,synthetic_separation,,,513589304616.5222,,2
lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.9482540516365683,synthetic_separation,0.09198207039227647,9534055223.42466,513589304616.5222,-504055249393.09753,2
lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,65.11726755404712,synthetic_separation,0.14250056727932833,20356458416.607033,513589304616.5222,-493232846199.91516,2
lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,63.203848204354394,synthetic_separation,0.12818181818181817,10529404816.078066,513589304616.5222,-503059899800.44415,2
lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,4996586808006.885,synthetic_separation,,,513589304616.5222,,2
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,63.203848204354394,synthetic_separation,0.12818181818181817,10529404816.078066,513589304616.5222,-503059899800.44415,2
autoencoder,real_only,real_only,fixed_policy,False,5599912199.908497,synthetic_separation,,,1088006760.6261835,,2
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.09734176168527,synthetic_separation,0.11935752873354846,3413.9317142501723,1469965357.1280725,-1469961943.1963582,2
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,262.64774464225894,synthetic_separation,0.05225416224979734,228.54059605076458,738961226.7114741,-738960998.170878,2
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0300491675986497,synthetic_separation,0.05983467644312247,341.99886229995195,891742396.4869628,-891742054.4881005,2
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,5599912199.908497,synthetic_separation,,,1088006760.6261835,,2
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,262.64774464225894,synthetic_separation,0.05225416224979734,228.54059605076458,738961226.7114741,-738960998.170878,2
cnn,real_only,real_only,fixed_policy,False,12021770416.570557,synthetic_separation,,,63885279086.516464,,2
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.1484712787432727,synthetic_separation,0.11047420531526837,72563.40256841053,63885279086.516464,-63885206523.1139,2
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,4497.63521800203,synthetic_separation,0.050384109626963804,4621.335638498159,63885279086.516464,-63885274465.180824,2
cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.2557075166135022,synthetic_separation,0.06339246208921605,4621.428851439436,63885279086.516464,-63885274465.087616,2
cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,12021770416.570557,synthetic_separation,,,63885279086.516464,,2
cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,4497.63521800203,synthetic_separation,0.050384109626963804,4621.335638498159,63885279086.516464,-63885274465.180824,2
timesnet,real_only,real_only,fixed_policy,False,95915939649.3555,fp_aware_synthetic_separation,,,79179331654.42857,,2
timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,95915939649.3555,fp_aware_synthetic_separation,,108542.89491711021,79179331654.42857,-79179223111.53366,2
timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,95915939649.3555,fp_aware_synthetic_separation,,8268.010455391535,79179331654.42857,-79179323386.41812,2
timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,95915939649.3555,fp_aware_synthetic_separation,,8258.919847189183,79179331654.42857,-79179323395.50873,2
timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,95915939649.3555,fp_aware_synthetic_separation,,,79179331654.42857,,2
timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,95915939649.3555,fp_aware_synthetic_separation,,8268.010455391535,79179331654.42857,-79179323386.41812,2
internal_classifier,real_only,real_only,fixed_policy,False,0.49772755539557173,oracle_val,0.11909410386567747,,,,3
internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.2400023977291106,oracle_val,0.10196692435659066,,,,3
internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.3688498799192773,oracle_val,0.10102110279101431,,,,3
internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.3657771509161287,oracle_val,0.14672293942403178,,,,3
internal_classifier,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.49772755539557173,oracle_val,0.11909410386567747,,,,3
internal_classifier,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.3688498799192773,oracle_val,0.10102110279101431,,,,3
iforest,real_only,real_only,fixed_policy,False,0.4576932468502551,synthetic_separation,,,0.3483021597862748,,3
iforest,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.3034560312149818,synthetic_separation,0.14697597873215812,0.31655171450626624,0.3483021597862748,-0.03175044528000859,3
iforest,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.30164861684690103,synthetic_separation,0.07836273057762219,0.30405520903446004,0.3483021597862748,-0.044246950751814784,3
iforest,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.29960649262477523,synthetic_separation,0.06803774295457873,0.29974940839334113,0.3483021597862748,-0.04855275139293369,3
iforest,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.4576932468502551,synthetic_separation,,,0.3483021597862748,,3
iforest,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.29960649262477523,synthetic_separation,0.06803774295457873,0.29974940839334113,0.3483021597862748,-0.04855275139293369,3
ocsvm,real_only,real_only,fixed_policy,False,0.0,fp_aware_synthetic_separation,,,0.002902825433288747,,3
ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.0,fp_aware_synthetic_separation,,0.0,0.002902825433288747,-0.002902825433288747,3
ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.0,fp_aware_synthetic_separation,,0.0,0.002902825433288747,-0.002902825433288747,3
ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.0,fp_aware_synthetic_separation,,0.0,0.002902825433288747,-0.002902825433288747,3
ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,0.0,fp_aware_synthetic_separation,,,0.002902825433288747,,3
ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.0,fp_aware_synthetic_separation,,0.0,0.002902825433288747,-0.002902825433288747,3
lof,real_only,real_only,fixed_policy,False,14.19381102119345,synthetic_separation,,,4.64547751951265,,3
lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,1.0030949230254322,synthetic_separation,0.13891616819926791,5548.887717730507,4.64547751951265,5544.242240210994,3
lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,1.0098770591920374,synthetic_separation,0.07091583562171798,2.3688559155914297,4.64547751951265,-2.2766216039212206,3
lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.9652900678412111,synthetic_separation,0.06803774295457873,1.6881952821873263,4.64547751951265,-2.957282237325324,3
