dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,num_seeds_total,num_seeds_valid,num_seeds_invalid,num_seeds,threshold_mode,threshold_calibration_method,auroc_mean,auroc_std,auroc_median,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_median,auprc_min,auprc_max,best_point_f1_mean,best_point_f1_std,best_point_f1_median,best_point_f1_min,best_point_f1_max,event_precision_mean,event_precision_std,event_precision_median,event_precision_min,event_precision_max,event_recall_mean,event_recall_std,event_recall_median,event_recall_min,event_recall_max,event_f1_mean,event_f1_std,event_f1_median,event_f1_min,event_f1_max,false_positive_events_mean,false_positive_events_std,false_positive_events_median,false_positive_events_min,false_positive_events_max,num_synthetic_windows_mean,num_synthetic_points_mean,num_rejected_synthetic_windows_mean,metrics_valid_partial,metrics_valid_all
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6386343570878641,0.08531157737999917,0.6858225425108249,0.5072143553896393,0.7357778037068784,0.056103713500675244,0.022854364289932,0.0443805631457714,0.03580289056322401,0.09747437005444295,0.0795594135351587,0.03751535703297025,0.06823309733136233,0.032984597500726534,0.14448002105355498,0.04517023003865109,0.023268924355549385,0.03618421052631579,0.02027027027027027,0.08108108108108109,0.21266241433033412,0.1947907849848875,0.09375,0.05737704918032787,0.5714285714285714,0.057483074199813744,0.01817798427474964,0.06008583690987124,0.03745318352059925,0.08695652173913043,333.8,154.00311685157544,306.0,104.0,580.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6545660168538193,0.08125559651165709,0.6798838751677154,0.5115708990916443,0.7426940142009063,0.07400497974962697,0.030362539905969318,0.07574713484476155,0.038123412640309585,0.12752093447142368,0.07642063665132073,0.03638423061179616,0.07262740311260299,0.03682099890630696,0.14420104824620347,0.043181586423591205,0.020364731251837628,0.05263157894736842,0.01858736059479554,0.07046070460704607,0.23191521183107158,0.17385408502298932,0.18840579710144928,0.04918032786885246,0.47619047619047616,0.06273189000081528,0.030197714637857816,0.05084745762711864,0.0297951582867784,0.10256410256410256,406.0,226.17603763440547,343.0,108.0,770.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6375963194902899,0.09550322911697434,0.697008796085467,0.4608036383126329,0.7093705433438615,0.06552041927935691,0.023775939840568052,0.07268401436880026,0.03369483897532542,0.09803702636470969,0.06677859895951303,0.049533154297247944,0.07919542496549004,0.002171552660152009,0.145041502839668,0.029988498010056507,0.016659173622374894,0.03287671232876712,0.0,0.051351351351351354,0.1494527033906934,0.14973440008148373,0.13768115942028986,0.0,0.42857142857142855,0.04530259007242342,0.026018726043244126,0.050670640834575266,0.0,0.07480314960629922,297.2,174.18082558077396,351.0,0.0,532.0,205.2,2325.2,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,5,5,0,5,oracle_val,validation_best_f1,0.6366063663932225,0.06950046430098258,0.682599078214254,0.5148218440465062,0.6957256956884937,0.055211826420938324,0.009687260095869078,0.05453066264415067,0.04231044837206073,0.07216765855809859,0.07315080556009074,0.03799137837633968,0.08157674453998935,0.03158142823473957,0.13337421431856508,0.030624806483479417,0.013413486032823118,0.03345724907063197,0.012244897959183673,0.050724637681159424,0.19173056450297726,0.18169139394562198,0.10144927536231885,0.01639344262295082,0.43902439024390244,0.046039361056330996,0.0240259537736668,0.0621761658031088,0.015424164524421594,0.0676328502415459,314.8,162.1781736239498,262.0,98.0,520.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.07202558219954083,0.008932219182954355,0.06985682307724796,0.06242531984961968,0.08671634121274409,0.08382542902865638,0.039555115218119115,0.0891089108910891,0.026422764227642278,0.13934426229508196,0.13658354636061382,0.07374855038894881,0.13934426229508196,0.04513888888888889,0.23809523809523808,0.09674632419791322,0.04279587967591555,0.08648648648648649,0.03333333333333333,0.1492537313432836,170.6,157.2165385702153,105.0,41.0,479.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,lof,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.05822847376788356,0.024278573758553215,0.06412296441751024,0.015306953264940564,0.08660775566231983,0.07504898056168277,0.04455525778922169,0.0891089108910891,0.004310344827586207,0.125,0.09532199542543232,0.07396010315206225,0.06557377049180328,0.024390243902439025,0.23809523809523808,0.07910267643203779,0.05154428594501483,0.07531380753138076,0.007326007326007326,0.16393442622950818,143.6,70.69257386741553,169.0,35.0,231.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,lof,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.04556232552196724,0.03206126657781949,0.061528523557672896,0.0,0.0862353488765709,0.03937091377091377,0.03289408493202367,0.04504504504504504,0.0,0.08571428571428572,0.042090470575055,0.02845208826911707,0.040983606557377046,0.0,0.0798611111111111,0.03886845105861995,0.03050402298822755,0.04291845493562231,0.0,0.07407407407407408,157.0,114.25935410284796,106.0,22.0,352.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,lof,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.06698575633565343,0.010085075606541165,0.06356510340030498,0.05809233891425672,0.08671634121274409,0.05624454864308666,0.037443680825904636,0.053164556962025315,0.0,0.10416666666666667,0.09475805433520172,0.07859031806133948,0.07291666666666667,0.0,0.23809523809523808,0.06660336129310421,0.04670633815063775,0.06149341142020499,0.0,0.14492753623188404,124.2,130.67731249149566,92.0,1.0,374.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.05822847376788356,0.024278573758553215,0.06412296441751024,0.015306953264940564,0.08660775566231983,0.07504898056168277,0.04455525778922169,0.0891089108910891,0.004310344827586207,0.125,0.09532199542543232,0.07396010315206225,0.06557377049180328,0.024390243902439025,0.23809523809523808,0.07910267643203779,0.05154428594501483,0.07531380753138076,0.007326007326007326,0.16393442622950818,143.6,70.69257386741553,169.0,35.0,231.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.05633110706718812,0.03006220694767352,0.061528523557672896,0.0,0.0862353488765709,0.055264121787376476,0.035469928785154474,0.06133333333333333,0.0,0.09701492537313433,0.06496132223439127,0.03532610605891606,0.07317073170731707,0.0,0.10655737704918032,0.05795885845408453,0.03413054529184091,0.06938159879336349,0.0,0.10156249999999999,136.2,112.77659331616645,96.0,22.0,352.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.07202558219954083,0.008932219182954355,0.06985682307724796,0.06242531984961968,0.08671634121274409,0.08382542902865638,0.039555115218119115,0.0891089108910891,0.026422764227642278,0.13934426229508196,0.13658354636061382,0.07374855038894881,0.13934426229508196,0.04513888888888889,0.23809523809523808,0.09674632419791322,0.04279587967591555,0.08648648648648649,0.03333333333333333,0.1492537313432836,170.6,157.2165385702153,105.0,41.0,479.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.07152412870046823,0.012548722611425357,0.06416501494944066,0.05677044724487274,0.08666310731446877,0.05269541168145849,0.03993640692163047,0.0379746835443038,0.0,0.10869565217391304,0.07599111666582505,0.08652793049336388,0.06521739130434782,0.0,0.23809523809523808,0.05608913636153597,0.05424031799599211,0.05,0.0,0.1492537313432836,49.0,32.428382630035685,41.0,1.0,93.0,205.2,2325.2,0.0,False,True
TSB-UAD-Public-v2,lof,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.46427484777087075,0.04612720624751279,0.47163771243850094,0.3837576094111498,0.5215841220665535,0.03768846726563423,0.016948359820261782,0.029509872955316378,0.025785329917182916,0.07109839786754692,0.029072040557340022,0.03050585012401161,0.015306953264940564,0.0,0.07471490365709792,0.06146812957157784,0.10623122256869104,0.004310344827586207,0.0,0.2727272727272727,0.0355328106852497,0.054403402524845906,0.010416666666666666,0.0,0.14285714285714285,0.01547857939162287,0.01875323088395179,0.007326007326007326,0.0,0.05,67.2,89.51290409767745,8.0,0.0,231.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.06584284440707315,0.012401114613585194,0.06356510340030498,0.05290976007969671,0.0841398890179378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.055249795015107274,0.02958824896743308,0.06356510340030498,0.0,0.0841398890179378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.0,1.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,ocsvm,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.014048680888760007,0.01985761877373753,0.007248477819657872,0.0,0.052965246959829404,0.004166666666666667,0.008333333333333333,0.0,0.0,0.020833333333333332,0.0013888888888888887,0.0027777777777777775,0.0,0.0,0.006944444444444444,0.0020833333333333333,0.004166666666666667,0.0,0.0,0.010416666666666666,29.6,35.79161913074065,10.0,0.0,94.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.06391596768054877,0.013319793977616366,0.05393071976768305,0.05290976007969671,0.0841398890179378,0.006015037593984962,0.012030075187969924,0.0,0.0,0.03007518796992481,0.006557377049180328,0.013114754098360657,0.0,0.0,0.03278688524590164,0.006274509803921568,0.012549019607843135,0.0,0.0,0.03137254901960784,26.6,51.20000000000001,1.0,1.0,129.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.055249795015107274,0.02958824896743308,0.06356510340030498,0.0,0.0841398890179378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.0,1.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.051020802536348143,0.022139562368390642,0.052965246959829404,0.010029679664312762,0.07563422257759686,0.004166666666666667,0.008333333333333333,0.0,0.0,0.020833333333333332,0.0013888888888888887,0.0027777777777777775,0.0,0.0,0.006944444444444444,0.0020833333333333333,0.004166666666666667,0.0,0.0,0.010416666666666666,19.6,37.2,1.0,1.0,94.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.06584284440707315,0.012401114613585194,0.06356510340030498,0.05290976007969671,0.0841398890179378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.06584284440707315,0.012401114613585194,0.06356510340030498,0.05290976007969671,0.0841398890179378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,205.2,2325.2,0.0,False,True
TSB-UAD-Public-v2,ocsvm,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.4248266279591765,0.043346111573490505,0.4193417453414061,0.371350905846815,0.4997209474397144,0.04353595038463813,0.01797976289276741,0.03846176661274545,0.026271820176865288,0.07752149555797165,0.006796538041569119,0.006028899666533482,0.007246376811594203,0.0,0.014546630030709553,0.007331771007700033,0.009005878009721592,0.0,0.0,0.019417475728155338,0.020436507936507937,0.03749737540156035,0.0,0.0,0.09523809523809523,0.00788545186402076,0.011368590985909376,0.0,0.0,0.029197080291970802,51.6,48.442130423836645,43.0,0.0,114.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.05945632471927033,0.010528941686135284,0.060905937563762495,0.04426659997499062,0.07563422257759686,0.005758346467975355,0.010542351047117744,0.0,0.0,0.026785714285714284,0.016023035230352305,0.028700149815847984,0.0,0.0,0.07317073170731707,0.008465705348287176,0.01542218525717558,0.0,0.0,0.0392156862745098,221.4,389.055060370637,1.0,1.0,995.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.04273049309641914,0.02495326556662942,0.04603817235396183,0.0,0.07679122386013026,0.024637888689282895,0.025730746578969985,0.007168458781362007,0.0,0.05649717514124294,0.051010448132686195,0.05248244852167188,0.03278688524590164,0.0,0.14285714285714285,0.0320614548849843,0.03303172289037994,0.011764705882352941,0.0,0.08,254.8,230.12813821868895,167.0,0.0,554.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,timesnet,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.06192279296031422,0.007763239308919777,0.060909044533999895,0.05290976007969671,0.07563422257759686,0.010157301171808106,0.019327215337142652,0.0,0.0,0.04878048780487805,0.02090108401084011,0.038424192135758484,0.0,0.0,0.0975609756097561,0.013630698174686026,0.025733232666832452,0.0,0.0,0.06504065040650406,215.2,391.03882160215244,1.0,1.0,995.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.06035579637130952,0.009578780098535834,0.060905937563762495,0.049981654368298746,0.07628579997001049,0.023531206917900605,0.024841157133684982,0.019736842105263157,0.0,0.06870229007633588,0.09108741941456681,0.10389200217756156,0.06521739130434782,0.0,0.2857142857142857,0.029900721404125724,0.025262865436176382,0.03692307692307692,0.0,0.06691449814126393,311.8,354.4197511426247,143.0,1.0,995.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.04273049309641914,0.02495326556662942,0.04603817235396183,0.0,0.07679122386013026,0.024637888689282895,0.025730746578969985,0.007168458781362007,0.0,0.05649717514124294,0.051010448132686195,0.05248244852167188,0.03278688524590164,0.0,0.14285714285714285,0.0320614548849843,0.03303172289037994,0.011764705882352941,0.0,0.08,254.8,230.12813821868895,167.0,0.0,554.0,1.0,48.6,101.6,False,True
TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.05945632471927033,0.010528941686135284,0.060905937563762495,0.04426659997499062,0.07563422257759686,0.005758346467975355,0.010542351047117744,0.0,0.0,0.026785714285714284,0.016023035230352305,0.028700149815847984,0.0,0.0,0.07317073170731707,0.008465705348287176,0.01542218525717558,0.0,0.0,0.0392156862745098,221.4,389.055060370637,1.0,1.0,995.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.05618844955143486,0.011394063928992563,0.050959649387940155,0.0450136781895051,0.07628579997001049,0.023958187743543226,0.023715285426882695,0.01834862385321101,0.0020060180541624875,0.06870229007633588,0.09276674768325933,0.09933254747813072,0.06521739130434782,0.006944444444444444,0.2857142857142857,0.030365571979934912,0.02234829416823553,0.034482758620689655,0.0031128404669260703,0.06691449814126393,430.0,330.5855411236251,321.0,122.0,995.0,102.6,1162.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.06283106770880922,0.014721143883870358,0.052965246959829404,0.04922660042903918,0.0841398890179378,0.013798574240893025,0.016161300561380994,0.007054673721340388,0.0,0.043010752688172046,0.08109153853986355,0.10713531767303384,0.03278688524590164,0.0,0.2857142857142857,0.020933589178673807,0.022435054109637375,0.011611030478955007,0.0,0.05755395683453237,228.6,211.51416028247377,267.0,1.0,563.0,205.2,2325.2,0.0,False,True
TSB-UAD-Public-v2,timesnet,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.42103325842673617,0.058879701662215865,0.4316403952292304,0.3554061389219141,0.5174123158542293,0.03198675872456099,0.006682837195063676,0.028805258506191825,0.024333229345391047,0.04200139424110302,0.021088044989208087,0.027726281398641625,0.0021038538777852158,0.0,0.0706896551724138,0.12465116279069768,0.15674901655657952,0.023255813953488372,0.0,0.4,0.024784334023464458,0.03611036920428722,0.006944444444444444,0.0,0.09523809523809523,0.037948176550091944,0.058572139015557724,0.013422818791946308,0.0,0.15384615384615385,27.4,49.38663786896208,3.0,0.0,126.0,0.0,0.0,0.0,False,True
