split_seed,dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,auroc,auprc,best_point_f1,event_precision,event_recall,event_f1,false_positive_events,threshold,threshold_mode,threshold_calibration_method,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,num_synthetic_windows,num_synthetic_points,num_rejected_synthetic_windows,metrics_valid,metrics_invalid_reason
0,TSB-UAD-Public-v2,ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.0008668730650154799,0.0,0.05987450965705865,-0.05987450965705865,1,21,121,True,
0,TSB-UAD-Public-v2,ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4997209474397144,0.03180828712324655,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,0.00011570379006169211,0.05987450965705865,-0.05975880586699696,122,1285,0,True,
0,TSB-UAD-Public-v2,lof,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,0.47163771243850094,0.034387142912757775,0.0,0.0,0.0,0.0,0,7062220570572.661,synthetic_separation,synthetic_positive_separation,,,737087882873.501,,0,0,0,True,
0,TSB-UAD-Public-v2,lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,0.47163771243850094,0.034387142912757775,0.06356510340030498,0.0,0.0,0.0,1,0.9745632282221839,synthetic_separation,synthetic_positive_separation,0.09598864570105325,85132157.0862968,737087882873.501,-737002750716.4147,244,2570,0,True,
0,TSB-UAD-Public-v2,lof,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.47163771243850094,0.034387142912757775,0.06340266547705348,0.04504504504504504,0.040983606557377046,0.04291845493562231,106,1.0325995681879108,synthetic_separation,synthetic_positive_separation,0.05169974534136384,313667702.6993163,737087882873.501,-736774215170.8016,122,1285,0,True,
0,TSB-UAD-Public-v2,lof,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.47163771243850094,0.034387142912757775,0.06356510340030498,0.0,0.0,0.0,1,0.964747882902045,synthetic_separation,synthetic_positive_separation,0.050413904037035585,105825098.24747217,737087882873.501,-736982057775.2535,122,1285,0,True,
0,TSB-UAD-Public-v2,lof,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.47163771243850094,0.034387142912757775,0.07321697064783944,0.04519774011299435,0.06557377049180328,0.05351170568561873,169,1.138168700385758,synthetic_separation,synthetic_positive_separation,0.0010085728693898135,1.2842687247505111,737087882873.501,-737087882872.2167,1,21,121,True,
0,TSB-UAD-Public-v2,lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.47163771243850094,0.034387142912757775,0.07691744730679156,0.09701492537313433,0.10655737704918032,0.10156249999999999,121,1.3457535806070255,synthetic_separation,synthetic_positive_separation,0.05945832678505946,97674296.57768379,737087882873.501,-736990208576.9233,122,1285,0,True,
0,TSB-UAD-Public-v2,lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.47163771243850094,0.034387142912757775,0.07696656741170706,0.13934426229508196,0.13934426229508196,0.13934426229508196,105,1.4728712557690056,synthetic_separation,synthetic_positive_separation,0.05248139651989034,208738971.16724288,737087882873.501,-736879143902.3337,122,1285,0,True,
0,TSB-UAD-Public-v2,lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.47163771243850094,0.034387142912757775,0.07321697064783944,0.04519774011299435,0.06557377049180328,0.05351170568561873,169,1.138168700385758,synthetic_separation,synthetic_positive_separation,0.0010085728693898135,1.2842687247505111,737087882873.501,-737087882872.2167,1,21,121,True,
